listing_id,date,num_reviews,reviewers
170761,2025-03-01,8,"667310217,5833151,434444851,489503458,468177779,229461318,508042326,132565371"
66251,2025-05-01,1,10918
235960,2025-02-01,1,9354197
235960,2025-06-01,1,125282715
170761,2025-08-01,3,"25613354,488463568,11898041"
170761,2024-12-01,4,"157641603,1207249,453775685,71361562"
235960,2025-07-01,1,182551489
684991,2025-05-01,1,273776847
552639,2024-10-01,3,"55242945,520089534,167043952"
39282,2024-12-01,1,63623982
15385,2025-01-01,1,22306297
281851,2024-12-01,1,93627684
684991,2024-11-01,1,123597795
15385,2025-04-01,1,12845531
39282,2025-05-01,2,"373130312,248226835"
39282,2025-01-01,1,348923669
747316,2025-01-01,1,287148442
433414,2024-10-01,1,50074311
552639,2025-07-01,5,"22397202,16138555,526276236,454872829,53302369"
552639,2025-02-01,3,"80466723,28641617,93210904"
552639,2025-04-01,2,"479543463,71505765"
552639,2025-06-01,5,"33248497,439824762,400364828,46050790,670485416"
747316,2024-10-01,1,586923938
666613,2025-03-01,1,83408149
39282,2024-10-01,2,"181452195,12893401"
39282,2025-03-01,2,"308175595,451686224"
39282,2024-11-01,2,"213482858,17673112"
552639,2024-12-01,4,"339178544,503523668,193931986,346682212"
433414,2025-05-01,1,16068767
39282,2025-04-01,3,"5744596,351206065,146200906"
684991,2024-10-01,1,63760686
552639,2024-09-01,2,"509356658,70394948"
540057,2024-10-01,1,269957280
747316,2025-05-01,1,436868087
433414,2024-09-01,1,295249854
442636,2025-01-01,1,61505278
39282,2024-09-01,1,405123204
552639,2025-03-01,2,"66197909,370420119"
552639,2024-11-01,2,"118192189,31846417"
552639,2025-01-01,2,"460230132,71745821"
552639,2025-08-01,3,"435715142,286405730,466731766"
431865,2024-12-01,3,"386920649,1178070,373374455"
10452,2025-03-01,1,361247332
250550,2025-01-01,1,150487356
411918,2024-12-01,1,240584082
431865,2024-11-01,2,"41003266,6133207"
528485,2024-09-01,1,5100812
431865,2025-08-01,1,274659284
431865,2025-07-01,1,699157847
504437,2025-05-01,1,93339216
504437,2024-09-01,1,23483437
250550,2025-03-01,1,106194477
431865,2024-10-01,4,"5319070,42543578,138434779,152257433"
818084,2024-09-01,1,24841290
83243,2024-09-01,1,271274887
431865,2024-09-01,2,"1620468,54207426"
431865,2025-06-01,2,"498521067,15186703"
818084,2025-03-01,1,1726093
528485,2024-11-01,1,396282671
431865,2025-05-01,2,"3701174,427182786"
83243,2025-06-01,1,129902279
528485,2025-04-01,1,675683216
431865,2025-04-01,3,"149825110,6566443,171470673"
219066,2024-09-01,1,527514984
507393,2025-05-01,1,598032018
333323,2024-12-01,1,455915096
507393,2024-12-01,1,403736118
219066,2024-10-01,1,545423186
219066,2025-02-01,1,103386790
333323,2025-01-01,1,188167117
333323,2024-10-01,1,280380446
850517,2025-02-01,1,458911962
507393,2024-11-01,1,158611964
846854,2025-08-01,1,55591001
846854,2025-06-01,1,20991217
218358,2025-05-01,1,240999297
298759,2024-12-01,1,223077119
846854,2025-01-01,1,26430647
218358,2025-07-01,1,165188342
24285,2024-10-01,1,451445023
24285,2024-09-01,1,9574498
168123,2025-02-01,1,266810723
298759,2025-03-01,1,9308328
298759,2025-05-01,1,67261956
387666,2025-08-01,1,103451463
387666,2024-11-01,1,595045978
524111,2024-09-01,1,595875693
218358,2024-12-01,1,38396245
921500,2025-05-01,1,10537653
218358,2025-04-01,1,388753004
54508,2025-07-01,2,"199931310,453099371"
54508,2025-03-01,4,"41673824,421821496,44700247,165312722"
848071,2024-09-01,1,27274556
54508,2025-06-01,4,"133325408,4979241,262869686,25318138"
336055,2024-12-01,1,184863220
39593,2025-01-01,1,48504869
848071,2024-10-01,1,28676642
336055,2025-02-01,1,245915975
39593,2025-05-01,1,99843773
54508,2025-04-01,1,554330308
54508,2024-11-01,2,"139327006,154445054"
54508,2024-10-01,4,"232920,532756740,167340778,108650187"
54508,2024-09-01,2,"572315521,14842551"
54508,2025-02-01,1,210924741
177606,2024-09-01,1,246891905
54508,2024-12-01,5,"652093949,267420954,46032018,511523029,46032018"
177606,2024-10-01,1,589771550
848071,2025-03-01,1,585076438
54508,2025-05-01,2,"678725700,171468056"
294259,2025-04-01,1,470091111
208889,2024-10-01,1,208817606
208889,2025-03-01,1,401053447
294259,2025-06-01,1,40907520
294259,2025-01-01,1,89174820
294259,2024-12-01,2,"63376960,50273002"
294259,2025-05-01,1,489376983
294259,2024-09-01,3,"58052528,27746900,176705960"
294259,2024-10-01,1,535373824
253800,2025-05-01,1,55452080
783341,2024-09-01,1,362552154
783341,2024-10-01,1,114728413
253800,2024-12-01,2,"358841619,10832537"
783341,2025-08-01,1,542710593
213330,2024-09-01,2,"24250521,2048820"
213330,2025-06-01,3,"54219831,208735141,1029316"
213330,2025-03-01,1,433760210
213330,2024-11-01,2,"357924348,7077334"
213330,2025-05-01,1,240362420
213330,2024-10-01,2,"124406161,416893545"
213330,2025-01-01,1,28794230
820953,2024-10-01,1,38685061
106363,2025-02-01,1,164768047
213330,2025-04-01,2,"6605560,70537206"
213330,2024-12-01,3,"41452723,121873197,310527289"
106363,2025-05-01,1,597452175
106363,2025-03-01,1,349163217
873701,2024-09-01,1,1560917
873701,2025-03-01,1,95034869
106363,2025-08-01,1,102719925
52689,2025-03-01,2,"1927843,308033280"
651648,2025-07-01,1,402711003
52689,2025-01-01,2,"194455460,666055802"
651648,2024-11-01,3,"96955277,62953064,76227039"
52689,2025-02-01,2,"541679692,21303881"
52689,2025-05-01,3,"348320626,132295507,61444"
52689,2025-06-01,3,"26058599,351603086,37174261"
52689,2025-07-01,1,685321456
52689,2024-09-01,2,"62863863,529841664"
52689,2024-11-01,3,"126974272,37561148,61444"
870119,2025-02-01,1,11361365
651648,2025-05-01,1,157699505
568661,2024-11-01,1,12432943
52689,2024-10-01,4,"59856184,35765811,430752486,128586"
927408,2025-05-01,1,506173642
52689,2025-04-01,2,"7289796,168029760"
568661,2025-02-01,1,61541273
568661,2025-08-01,1,58505574
651648,2025-04-01,1,421377437
651648,2024-10-01,4,"148290606,216753,570846673,53605005"
52689,2024-12-01,2,"659131866,56369411"
651648,2024-09-01,5,"97183097,191898310,3401025,72486978,76227039"
651648,2024-12-01,3,"300202210,37332458,97183097"
55959,2025-08-01,1,22820435
373618,2025-01-01,1,99339440
373618,2024-10-01,5,"44672976,9452712,12271516,35028450,15199995"
343276,2025-04-01,3,"520505470,562798827,303752230"
55959,2024-12-01,1,35139946
658366,2025-02-01,1,4618577
245574,2024-12-01,1,443231888
343276,2025-06-01,1,91137483
343276,2024-09-01,7,"5853930,147786926,31398708,292567243,455644291,502535348,334058178"
373618,2025-02-01,1,60183253
55959,2024-10-01,1,388179614
287845,2024-12-01,1,47141026
373618,2025-05-01,2,"29642783,92913698"
343276,2024-11-01,3,"431189536,144371105,33606731"
658366,2024-09-01,1,504221684
600775,2024-11-01,1,598842483
373618,2024-09-01,3,"4350802,213528754,60965466"
245574,2025-04-01,1,330098835
55959,2025-04-01,2,"456989385,105092111"
552519,2025-04-01,1,29729735
906038,2025-02-01,1,46420997
343276,2024-10-01,1,126033639
373618,2025-06-01,2,"132801878,179461878"
287845,2025-02-01,1,20559185
245574,2025-06-01,1,681524280
343276,2024-12-01,2,"409968194,371932610"
906038,2024-09-01,1,310605718
552519,2024-10-01,2,"1144021,654885038"
55959,2025-03-01,1,58250861
55959,2024-09-01,3,"115823435,419826569,120609588"
373618,2024-12-01,3,"37983447,310868586,376047212"
166006,2024-11-01,1,19599201
55959,2025-06-01,1,259028145
55959,2025-05-01,2,"243562441,3414186"
245574,2024-09-01,1,19356553
658366,2025-03-01,1,28696227
287845,2025-08-01,1,6717359
658366,2025-08-01,1,530715878
373618,2024-11-01,1,1244668
600775,2025-04-01,1,23507795
373618,2025-04-01,1,95687875
166006,2025-01-01,1,124143865
245574,2024-10-01,2,"120965637,657711816"
552519,2025-01-01,1,29729735
266449,2024-12-01,1,444083188
245574,2024-11-01,2,"577045149,657711816"
658366,2025-06-01,1,70637618
343276,2025-05-01,4,"1358308,448121654,286505736,112156554"
55959,2024-11-01,2,"178644319,24530399"
600775,2025-01-01,1,136646205
245574,2025-05-01,3,"130609128,522994969,281613120"
166006,2024-10-01,1,124143865
294263,2025-01-01,1,903944
736187,2025-05-01,1,137264867
216080,2025-06-01,1,307596359
736187,2024-10-01,1,132757261
645693,2025-07-01,1,504123377
294263,2024-12-01,1,258266423
736187,2024-11-01,1,41533362
645693,2024-10-01,1,450547053
310524,2025-05-01,2,"233308257,55632312"
310524,2025-06-01,3,"80788714,86740825,478489933"
819206,2025-04-01,1,679412387
310524,2025-08-01,2,"24319153,40830101"
310524,2025-03-01,5,"61568631,390113198,676451106,57708675,465368418"
816888,2025-08-01,1,585972245
310524,2025-04-01,4,"585126314,33503234,42728838,22253164"
819206,2025-06-01,1,264130540
34760,2024-09-01,1,499575913
310524,2024-10-01,3,"33645381,82765076,482518993"
310524,2024-11-01,3,"15860086,22488426,2062619"
816888,2025-07-01,1,541167533
816888,2024-11-01,1,202042536
34760,2025-07-01,1,499575913
34760,2025-01-01,1,147982013
310524,2024-09-01,3,"52708443,5580752,301555096"
301034,2025-06-01,1,6787542
310524,2024-12-01,5,"195901641,11554868,467509980,227871836,77944255"
850712,2024-11-01,1,7832875
310524,2025-07-01,3,"77929028,399814770,295369709"
850712,2024-12-01,1,75609345
34760,2024-12-01,1,29463515
498052,2025-07-01,1,48728258
66974,2025-02-01,1,79134419
498052,2025-04-01,3,"142205271,276581864,72479684"
781865,2024-12-01,1,1651094
498052,2025-08-01,1,413396440
498052,2025-05-01,1,17422217
781865,2025-08-01,1,447942639
498052,2024-11-01,2,"327197700,137373481"
762015,2024-12-01,1,367936113
66974,2024-10-01,1,13569451
826685,2025-05-01,1,227420345
826685,2025-02-01,1,35257559
498052,2024-12-01,2,"9554756,54286350"
894015,2024-10-01,1,1987802
49048,2025-06-01,1,74480186
894015,2024-12-01,1,50708231
826685,2024-09-01,1,120033180
498052,2024-10-01,3,"54033301,26783379,14394537"
498052,2024-09-01,5,"580625058,89136912,138784764,37244794,410397468"
49048,2025-07-01,1,182336320
781865,2024-09-01,1,115571667
251277,2024-10-01,1,276596182
781865,2024-10-01,1,5792040
498052,2025-01-01,1,126237742
498052,2025-02-01,1,82492425
781865,2025-05-01,1,234007203
12192,2025-01-01,1,74009230
781865,2025-03-01,1,47859300
498052,2025-06-01,1,220867550
498052,2025-03-01,1,148594420
263888,2025-06-01,1,27744155
263888,2025-03-01,1,7965404
230877,2024-11-01,1,185712604
230877,2024-09-01,1,403795400
263888,2024-10-01,1,2671577
6990,2025-03-01,1,396544603
230877,2025-07-01,1,137145166
6990,2024-12-01,1,3590996
135465,2025-01-01,1,253885593
864981,2025-04-01,1,457678485
864981,2024-10-01,1,73853933
6990,2025-05-01,1,208241066
453094,2025-07-01,3,"192341146,345631660,526831646"
16580,2025-03-01,6,"440220366,29961051,420726555,503524816,250173219,3263359"
267652,2025-06-01,1,42364513
453094,2025-05-01,4,"41257192,59485402,237346750,120160932"
57166,2025-04-01,1,350168583
57874,2024-12-01,1,39529590
16580,2024-12-01,3,"453695272,307191161,4381684"
151199,2024-11-01,1,336197345
16580,2025-06-01,5,"402780846,41852417,10076787,92650805,436532449"
759901,2024-09-01,1,58533116
16580,2025-02-01,3,"65635073,593068,72797100"
16580,2025-04-01,6,"69814183,241713503,237878342,33942506,245940741,129343666"
453094,2025-02-01,3,"29288034,94853858,412311470"
267652,2024-11-01,1,585680673
453094,2025-08-01,1,203681344
267652,2025-01-01,1,11375567
453094,2025-03-01,4,"334925948,210997454,107944905,509942351"
453094,2024-10-01,4,"147948444,268888985,123084823,479376721"
16580,2024-10-01,8,"280850322,783122,443155838,411521133,156455933,4111968,83182483,75430969"
267652,2024-09-01,1,124624692
151199,2025-04-01,2,"60944112,77851859"
453094,2025-04-01,2,"338153295,269322561"
57166,2025-02-01,1,101065328
151199,2025-08-01,1,66190077
453094,2024-11-01,2,"251758988,183931517"
57166,2025-07-01,1,589242049
57874,2025-01-01,1,463677226
