listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
727547,2024-09-01,17,13,0.433,5103.0,394.7,392.5,15,2,,393.0,395.0,5103.0
727547,2024-11-01,30,0,0.0,0.0,372.2,,,,,,372.0,0.0
450577,2025-04-01,30,0,0.0,0.0,209.6,,,,30,,210.0,0.0
763809,2025-02-01,28,0,0.0,0.0,58.2,,,,30,,58.0,0.0
727547,2025-04-01,30,0,0.0,0.0,418.8,,,,1,,419.0,0.0
450577,2025-05-01,31,0,0.0,0.0,206.4,,,,30,,206.0,0.0
727547,2024-12-01,31,0,0.0,0.0,345.1,,,,,,345.0,0.0
727547,2025-01-01,31,0,0.0,0.0,336.7,,,,1,,337.0,0.0
450577,2025-03-01,31,0,0.0,0.0,215.4,,,,30,,215.0,0.0
727547,2025-03-01,31,0,0.0,0.0,348.5,,,,1,,349.0,0.0
450577,2025-02-01,28,0,0.0,0.0,205.7,,,,30,,206.0,0.0
727547,2024-10-01,31,0,0.0,0.0,371.4,,,,,,371.0,0.0
763809,2024-09-01,0,30,1.0,1824.0,60.8,60.8,55,32,,61.0,61.0,1824.0
310325,2024-11-01,30,0,0.0,0.0,82.7,,,,,,83.0,0.0
310325,2025-05-01,31,0,0.0,0.0,59.0,,,,30,,59.0,0.0
310325,2025-02-01,28,0,0.0,0.0,68.9,,,,30,,69.0,0.0
310325,2025-08-01,31,0,0.0,0.0,56.6,,,,30,,57.0,0.0
310325,2024-10-01,28,3,0.097,246.0,81.0,82.0,,,,82.0,81.0,246.0
310325,2025-01-01,31,0,0.0,0.0,79.0,,,,30,,79.0,0.0
310325,2025-07-01,31,0,0.0,0.0,59.8,,,,30,,60.0,0.0
310325,2025-03-01,31,0,0.0,0.0,76.1,,,,30,,76.0,0.0
310325,2025-04-01,30,0,0.0,0.0,60.0,,,,30,,60.0,0.0
310325,2024-12-01,23,8,0.258,650.0,79.8,81.2,1,8,,81.0,80.0,650.0
310325,2025-06-01,30,0,0.0,0.0,57.8,,,,30,,58.0,0.0
310325,2024-09-01,3,27,0.9,2183.0,80.7,80.9,71,29,,81.0,81.0,2183.0
63610,2024-11-01,30,0,0.0,0.0,122.7,,,,,,123.0,0.0
63610,2025-06-01,24,6,0.2,455.0,75.5,75.8,1,6,30,76.0,76.0,455.0
63610,2024-10-01,26,5,0.161,580.0,118.1,116.0,,,,116.0,118.0,580.0
63610,2025-01-01,31,0,0.0,0.0,125.1,,,,30,,125.0,0.0
63610,2025-07-01,31,0,0.0,0.0,75.9,,,,30,,76.0,0.0
63610,2025-02-01,28,0,0.0,0.0,97.2,,,,30,,97.0,0.0
63610,2025-05-01,31,0,0.0,0.0,72.7,,,,30,,73.0,0.0
63610,2024-12-01,24,7,0.226,867.0,123.1,123.9,3,3,,124.0,123.0,867.0
63610,2025-04-01,30,0,0.0,0.0,80.0,,,,30,,80.0,0.0
63610,2025-03-01,31,0,0.0,0.0,96.9,,,,30,,97.0,0.0
63610,2024-09-01,24,6,0.2,623.0,114.1,103.8,1,6,,104.0,114.0,623.0
63610,2025-08-01,31,0,0.0,0.0,77.1,,,,30,,77.0,0.0
314982,2024-09-01,30,0,0.0,0.0,99.1,,,,,,99.0,0.0
314982,2025-08-01,27,4,0.129,345.0,86.7,86.2,48,33,30,86.0,87.0,345.0
314982,2025-05-01,22,9,0.29,867.0,94.0,96.3,97,9,30,96.0,94.0,867.0
314982,2024-12-01,31,0,0.0,0.0,103.6,,,,,,104.0,0.0
314982,2025-04-01,1,29,0.967,2746.0,94.7,94.7,45,30,30,95.0,95.0,2746.0
314982,2025-07-01,31,0,0.0,0.0,90.5,,,,30,,91.0,0.0
314982,2025-06-01,29,1,0.033,94.0,94.7,94.0,,,30,94.0,95.0,94.0
314982,2024-10-01,31,0,0.0,0.0,101.2,,,,,,101.0,0.0
314982,2025-01-01,31,0,0.0,0.0,103.5,,,,30,,104.0,0.0
314982,2025-02-01,28,0,0.0,0.0,101.4,,,,30,,101.0,0.0
314982,2024-11-01,30,0,0.0,0.0,105.0,,,,,,105.0,0.0
314982,2025-03-01,31,0,0.0,0.0,92.5,,,,30,,93.0,0.0
182069,2025-07-01,31,0,0.0,0.0,140.3,,,,30,,140.0,0.0
838070,2024-11-01,27,3,0.1,324.0,104.5,108.0,120,4,,108.0,105.0,324.0
838070,2025-06-01,30,0,0.0,0.0,117.1,,,,30,,117.0,0.0
182069,2025-02-01,28,0,0.0,0.0,126.0,,,,30,,126.0,0.0
838070,2025-04-01,20,10,0.333,1161.0,114.3,116.1,60,5,30,116.0,114.0,1161.0
182069,2024-10-01,29,2,0.065,297.0,145.9,148.5,1,8,,149.0,146.0,297.0
838070,2024-12-01,22,9,0.29,977.0,109.2,108.6,201,8,30,109.0,109.0,977.0
182069,2025-03-01,20,11,0.355,1644.0,147.0,149.5,1,11,30,150.0,147.0,1644.0
838070,2025-07-01,31,0,0.0,0.0,114.3,,,,30,,114.0,0.0
838070,2024-10-01,31,0,0.0,0.0,105.7,,,,,,106.0,0.0
182069,2024-11-01,24,6,0.2,890.0,145.3,148.3,,,,148.0,145.0,890.0
838070,2025-05-01,31,0,0.0,0.0,112.6,,,,30,,113.0,0.0
838070,2025-03-01,1,30,0.968,3258.0,108.5,108.6,43,30,30,109.0,109.0,3258.0
182069,2025-06-01,30,0,0.0,0.0,144.0,,,,30,,144.0,0.0
182069,2025-08-01,31,0,0.0,0.0,139.0,,,,30,,139.0,0.0
182069,2024-12-01,31,0,0.0,0.0,132.3,,,,30,,132.0,0.0
838070,2025-08-01,31,0,0.0,0.0,112.2,,,,30,,112.0,0.0
182069,2024-09-01,30,0,0.0,0.0,140.8,,,,,,141.0,0.0
182069,2025-04-01,30,0,0.0,0.0,143.5,,,,30,,144.0,0.0
182069,2025-01-01,31,0,0.0,0.0,116.6,,,,30,,117.0,0.0
182069,2025-05-01,31,0,0.0,0.0,146.9,,,,30,,147.0,0.0
838070,2025-02-01,13,15,0.536,1602.0,107.1,106.8,58,15,30,107.0,107.0,1602.0
838070,2025-01-01,31,0,0.0,0.0,109.7,,,,30,,110.0,0.0
838070,2024-09-01,12,18,0.6,1930.0,107.3,107.2,48,9,,107.0,107.0,1930.0
204065,2024-09-01,14,16,0.533,6578.0,415.7,411.1,15,16,,411.0,416.0,6578.0
204065,2025-04-01,30,0,0.0,0.0,146.7,,,,30,,147.0,0.0
684808,2024-12-01,31,0,0.0,0.0,176.2,,,,30,,176.0,0.0
684808,2025-01-01,31,0,0.0,0.0,167.3,,,,30,,167.0,0.0
204065,2024-12-01,31,0,0.0,0.0,408.5,,,,,,409.0,0.0
684808,2025-02-01,28,0,0.0,0.0,177.2,,,,30,,177.0,0.0
684808,2025-06-01,0,30,1.0,5231.0,174.4,174.4,,,30,174.0,174.0,5231.0
684808,2024-09-01,1,29,0.967,5142.0,177.3,177.3,127,15,,177.0,177.0,5142.0
684808,2025-05-01,1,30,0.968,5098.0,170.1,169.9,32,78,30,170.0,170.0,5098.0
204065,2025-01-01,31,0,0.0,0.0,388.1,,,,30,,388.0,0.0
204065,2025-05-01,31,0,0.0,0.0,141.2,,,,30,,141.0,0.0
204065,2024-11-01,30,0,0.0,0.0,426.7,,,,,,427.0,0.0
204065,2025-08-01,22,9,0.29,1482.0,161.9,164.7,7,364,30,165.0,162.0,1482.0
684808,2025-04-01,2,28,0.933,4579.0,164.0,163.5,132,45,30,164.0,164.0,4579.0
684808,2025-08-01,1,30,0.968,5445.0,181.7,181.5,47,126,30,182.0,182.0,5445.0
204065,2025-06-01,30,0,0.0,0.0,139.3,,,,30,,139.0,0.0
204065,2024-10-01,31,0,0.0,0.0,416.5,,,,,,417.0,0.0
204065,2025-03-01,31,0,0.0,0.0,203.9,,,,30,,204.0,0.0
684808,2025-07-01,0,31,1.0,5590.0,180.3,180.3,,,30,180.0,180.0,5590.0
684808,2025-03-01,31,0,0.0,0.0,175.5,,,,30,,176.0,0.0
684808,2024-10-01,0,31,1.0,5578.0,179.9,179.9,15,24,,180.0,180.0,5578.0
204065,2025-07-01,31,0,0.0,0.0,143.0,,,,30,,143.0,0.0
684808,2024-11-01,25,5,0.167,886.0,177.4,177.2,279,5,,177.0,177.0,886.0
204065,2025-02-01,28,0,0.0,0.0,228.9,,,,30,,229.0,0.0
651648,2024-12-01,19,12,0.387,4440.0,376.5,370.0,37,2,,370.0,377.0,4440.0
651648,2025-08-01,30,1,0.032,340.0,337.7,340.0,1,1,2,340.0,338.0,340.0
52689,2024-10-01,3,28,0.903,5532.0,197.0,197.6,138,3,,198.0,197.0,5532.0
52689,2025-08-01,24,7,0.226,1541.0,220.5,220.1,65,2,10,220.0,221.0,1541.0
52689,2025-04-01,5,25,0.833,5249.0,210.5,210.0,95,12,3,210.0,211.0,5249.0
52689,2025-02-01,5,23,0.821,3907.0,166.9,169.9,18,8,4,170.0,167.0,3907.0
651648,2025-02-01,19,9,0.321,3128.0,348.1,347.6,1,1,3,348.0,348.0,3128.0
52689,2025-07-01,7,24,0.774,4991.0,205.9,208.0,51,13,12,208.0,206.0,4991.0
651648,2025-06-01,27,3,0.1,1019.0,331.1,339.7,1,1,2,340.0,331.0,1019.0
651648,2024-11-01,15,15,0.5,5013.0,335.2,334.2,16,5,,334.0,335.0,5013.0
651648,2025-01-01,26,5,0.161,1775.0,368.4,355.0,1,1,3,355.0,368.0,1775.0
651648,2025-07-01,23,8,0.258,2608.0,327.6,326.0,5,1,2,326.0,328.0,2608.0
651648,2025-03-01,22,9,0.29,3116.0,344.5,346.2,1,1,3,346.0,345.0,3116.0
651648,2025-05-01,26,5,0.161,1689.0,335.4,337.8,41,2,2,338.0,335.0,1689.0
52689,2025-05-01,6,25,0.806,5229.0,208.5,209.2,73,4,3,209.0,209.0,5229.0
52689,2024-12-01,3,28,0.903,5662.0,202.8,202.2,67,7,7,202.0,203.0,5662.0
52689,2025-01-01,16,15,0.484,2578.0,173.1,171.9,79,8,4,172.0,173.0,2578.0
651648,2024-09-01,8,22,0.733,7427.0,335.7,337.6,31,3,,338.0,336.0,7427.0
52689,2024-09-01,0,30,1.0,6163.0,205.4,205.4,123,11,,205.0,205.0,6163.0
52689,2025-06-01,3,27,0.9,5682.0,211.0,210.4,65,4,3,210.0,211.0,5682.0
52689,2025-03-01,4,27,0.871,5013.0,185.6,185.7,63,10,3,186.0,186.0,5013.0
651648,2024-10-01,15,16,0.516,5442.0,337.7,340.1,16,3,,340.0,338.0,5442.0
651648,2025-04-01,29,1,0.033,337.0,329.4,337.0,1,1,2,337.0,329.0,337.0
52689,2024-11-01,0,30,1.0,6182.0,206.1,206.1,78,5,,206.0,206.0,6182.0
456190,2024-12-01,31,0,0.0,0.0,264.1,,,,,,264.0,0.0
456190,2025-02-01,28,0,0.0,0.0,248.0,,,,30,,248.0,0.0
456190,2025-01-01,31,0,0.0,0.0,249.5,,,,30,,250.0,0.0
456190,2025-06-01,17,13,0.433,3123.0,234.5,240.2,1,10,30,240.0,235.0,3123.0
235960,2025-08-01,25,6,0.194,1086.0,178.2,181.0,,,30,181.0,178.0,1086.0
456190,2025-04-01,30,0,0.0,0.0,232.5,,,,30,,233.0,0.0
235960,2024-11-01,30,0,0.0,0.0,211.3,,,,,,211.0,0.0
235960,2024-12-01,31,0,0.0,0.0,208.5,,,,,,209.0,0.0
456190,2025-07-01,31,0,0.0,0.0,230.7,,,,30,,231.0,0.0
456190,2024-09-01,0,30,1.0,7933.0,264.4,264.4,,,,264.0,264.0,7933.0
235960,2025-04-01,21,9,0.3,1854.0,198.6,206.0,9,3,30,206.0,199.0,1854.0
235960,2024-10-01,31,0,0.0,0.0,211.7,,,,,,212.0,0.0
235960,2024-09-01,20,10,0.333,2112.0,210.4,211.2,,,,211.0,210.0,2112.0
235960,2025-02-01,8,20,0.714,3311.0,163.8,165.6,22,18,30,166.0,164.0,3311.0
235960,2025-06-01,0,30,1.0,5515.0,183.8,183.8,,,30,184.0,184.0,5515.0
235960,2025-07-01,15,16,0.516,2983.0,184.2,186.4,111,7,30,186.0,184.0,2983.0
235960,2025-03-01,0,31,1.0,6284.0,202.7,202.7,,,30,203.0,203.0,6284.0
456190,2025-03-01,31,0,0.0,0.0,252.5,,,,30,,253.0,0.0
235960,2025-01-01,17,14,0.452,2672.0,199.2,190.9,1,32,30,191.0,199.0,2672.0
456190,2024-11-01,19,11,0.367,2884.0,259.8,262.2,,,,262.0,260.0,2884.0
235960,2025-05-01,3,28,0.903,5093.0,182.3,181.9,17,66,30,182.0,182.0,5093.0
456190,2025-08-01,31,0,0.0,0.0,243.1,,,,30,,243.0,0.0
456190,2025-05-01,20,11,0.355,2619.0,232.4,238.1,1,14,30,238.0,232.0,2619.0
456190,2024-10-01,0,31,1.0,8086.0,260.8,260.8,54,16,,261.0,261.0,8086.0
45936,2025-08-01,29,2,0.065,143.0,70.2,71.5,74,112,30,72.0,70.0,143.0
852632,2024-12-01,11,20,0.645,1833.0,91.9,91.7,,,,92.0,92.0,1833.0
45936,2025-04-01,12,18,0.6,1396.0,78.2,77.6,,,31,78.0,78.0,1396.0
45936,2024-09-01,20,10,0.333,827.0,82.2,82.7,130,10,,83.0,82.0,827.0
45936,2024-12-01,31,0,0.0,0.0,78.9,,,,31,,79.0,0.0
45936,2025-05-01,31,0,0.0,0.0,80.8,,,,31,,81.0,0.0
45936,2025-03-01,4,27,0.871,2215.0,82.6,82.0,103,45,31,82.0,83.0,2215.0
852632,2025-02-01,28,0,0.0,0.0,79.7,,,,30,,80.0,0.0
45936,2024-10-01,31,0,0.0,0.0,82.3,,,,,,82.0,0.0
852632,2024-09-01,30,0,0.0,0.0,94.0,,,,,,94.0,0.0
852632,2024-10-01,31,0,0.0,0.0,96.5,,,,,,97.0,0.0
45936,2025-07-01,0,31,1.0,2159.0,69.6,69.6,,,30,70.0,70.0,2159.0
45936,2024-11-01,30,0,0.0,0.0,81.8,,,,,,82.0,0.0
45936,2025-06-01,17,13,0.433,975.0,77.3,75.0,1,44,31,75.0,77.0,975.0
45936,2025-01-01,31,0,0.0,0.0,84.1,,,,31,,84.0,0.0
852632,2025-04-01,30,0,0.0,0.0,73.5,,,,30,,74.0,0.0
852632,2025-07-01,31,0,0.0,0.0,72.7,,,,30,,73.0,0.0
45936,2025-02-01,28,0,0.0,0.0,85.0,,,,31,,85.0,0.0
852632,2025-03-01,31,0,0.0,0.0,83.3,,,,30,,83.0,0.0
852632,2024-11-01,5,25,0.833,2353.0,94.0,94.1,104,45,,94.0,94.0,2353.0
852632,2025-08-01,31,0,0.0,0.0,72.3,,,,30,,72.0,0.0
852632,2025-01-01,31,0,0.0,0.0,90.9,,,,30,,91.0,0.0
852632,2025-06-01,30,0,0.0,0.0,73.5,,,,30,,74.0,0.0
852632,2025-05-01,31,0,0.0,0.0,73.0,,,,30,,73.0,0.0
191610,2025-05-01,0,31,1.0,5176.0,167.0,167.0,,,2,167.0,167.0,5176.0
191610,2025-03-01,10,21,0.677,3224.0,152.6,153.5,40,3,2,154.0,153.0,3224.0
191610,2025-04-01,2,28,0.933,4605.0,164.7,164.5,127,11,2,165.0,165.0,4605.0
191610,2025-08-01,3,28,0.903,4827.0,171.9,172.4,99,5,2,172.0,172.0,4827.0
191610,2025-06-01,0,30,1.0,5039.0,168.0,168.0,104,3,2,168.0,168.0,5039.0
191610,2025-02-01,6,22,0.786,3403.0,154.9,154.7,75,9,2,155.0,155.0,3403.0
191610,2024-12-01,1,30,0.968,4656.0,155.2,155.2,71,4,2,155.0,155.0,4656.0
191610,2024-09-01,1,29,0.967,4706.0,162.2,162.3,124,6,,162.0,162.0,4706.0
191610,2025-07-01,4,27,0.871,4807.0,182.1,178.0,65,6,2,178.0,182.0,4807.0
191610,2024-10-01,0,31,1.0,4883.0,157.5,157.5,142,5,,158.0,158.0,4883.0
191610,2025-01-01,19,12,0.387,1778.0,148.9,148.2,37,5,2,148.0,149.0,1778.0
191610,2024-11-01,1,29,0.967,4473.0,154.3,154.2,80,7,,154.0,154.0,4473.0
230877,2024-09-01,3,27,0.9,3808.0,141.3,141.0,64,1,,141.0,141.0,3808.0
230877,2025-06-01,17,13,0.433,1941.0,147.8,149.3,1,13,30,149.0,148.0,1941.0
230877,2024-12-01,2,29,0.935,4218.0,145.6,145.4,233,14,,145.0,146.0,4218.0
230877,2025-08-01,22,9,0.29,1328.0,148.2,147.6,,,30,148.0,148.0,1328.0
230877,2024-10-01,21,10,0.323,1429.0,144.0,142.9,226,17,,143.0,144.0,1429.0
230877,2025-01-01,31,0,0.0,0.0,146.0,,,,30,,146.0,0.0
230877,2025-02-01,28,0,0.0,0.0,143.2,,,,30,,143.0,0.0
230877,2025-07-01,10,21,0.677,3137.0,150.1,149.4,24,30,30,149.0,150.0,3137.0
230877,2025-05-01,31,0,0.0,0.0,145.9,,,,30,,146.0,0.0
230877,2025-03-01,31,0,0.0,0.0,142.4,,,,30,,142.0,0.0
230877,2025-04-01,30,0,0.0,0.0,146.2,,,,30,,146.0,0.0
230877,2024-11-01,4,26,0.867,3656.0,140.5,140.6,124,1,,141.0,141.0,3656.0
15385,2024-12-01,16,15,0.484,1508.0,100.8,100.5,194,23,30,101.0,101.0,1508.0
15385,2025-07-01,31,0,0.0,0.0,79.7,,,,30,,80.0,0.0
15385,2025-08-01,31,0,0.0,0.0,77.7,,,,30,,78.0,0.0
15385,2025-03-01,7,24,0.774,2310.0,98.6,96.2,32,20,30,96.0,99.0,2310.0
15385,2024-09-01,0,30,1.0,2986.0,99.5,99.5,77,15,,100.0,100.0,2986.0
15385,2025-06-01,30,0,0.0,0.0,80.5,,,,30,,81.0,0.0
15385,2025-04-01,0,30,1.0,2689.0,89.6,89.6,1,1,30,90.0,90.0,2689.0
15385,2025-05-01,3,28,0.903,2273.0,81.9,81.2,46,14,30,81.0,82.0,2273.0
15385,2025-02-01,6,22,0.786,1680.0,73.9,76.4,133,17,30,76.0,74.0,1680.0
15385,2024-10-01,31,0,0.0,0.0,100.2,,,,,,100.0,0.0
15385,2025-01-01,0,31,1.0,3026.0,97.6,97.6,,,30,98.0,98.0,3026.0
15385,2024-11-01,30,0,0.0,0.0,101.3,,,,,,101.0,0.0
115748,2025-08-01,31,0,0.0,0.0,111.9,,,,30,,112.0,0.0
945297,2025-01-01,0,31,1.0,3410.0,110.0,110.0,49,57,30,110.0,110.0,3410.0
115748,2025-03-01,31,0,0.0,0.0,117.3,,,,30,,117.0,0.0
128975,2024-12-01,31,0,0.0,0.0,136.6,,,,,,137.0,0.0
945297,2025-03-01,0,31,1.0,3168.0,102.2,102.2,30,11,30,102.0,102.0,3168.0
115748,2025-04-01,30,0,0.0,0.0,109.5,,,,30,,110.0,0.0
945297,2024-11-01,2,28,0.933,3248.0,115.5,116.0,,,,116.0,116.0,3248.0
128975,2024-11-01,30,0,0.0,0.0,141.8,,,,,,142.0,0.0
128975,2024-10-01,31,0,0.0,0.0,140.3,,,,,,140.0,0.0
945297,2024-10-01,14,17,0.548,2017.0,117.1,118.6,31,45,,119.0,117.0,2017.0
945297,2024-09-01,18,12,0.4,1386.0,114.0,115.5,169,12,,116.0,114.0,1386.0
128975,2025-08-01,31,0,0.0,0.0,93.7,,,,30,,94.0,0.0
945297,2024-12-01,0,31,1.0,3498.0,112.8,112.8,18,15,,113.0,113.0,3498.0
945297,2025-04-01,1,29,0.967,2820.0,97.1,97.2,152,16,30,97.0,97.0,2820.0
115748,2024-10-01,27,4,0.129,480.0,119.6,120.0,,,,120.0,120.0,480.0
128975,2024-09-01,30,0,0.0,0.0,134.4,,,,,,134.0,0.0
115748,2024-09-01,23,7,0.233,820.0,117.6,117.1,1,11,,117.0,118.0,820.0
128975,2025-02-01,28,0,0.0,0.0,107.2,,,,30,,107.0,0.0
945297,2025-07-01,31,0,0.0,0.0,92.1,,,,30,,92.0,0.0
115748,2025-06-01,30,0,0.0,0.0,105.1,,,,30,,105.0,0.0
128975,2025-05-01,24,7,0.226,670.0,95.5,95.7,15,7,30,96.0,96.0,670.0
128975,2025-06-01,30,0,0.0,0.0,93.4,,,,30,,93.0,0.0
115748,2025-02-01,28,0,0.0,0.0,113.8,,,,30,,114.0,0.0
128975,2025-03-01,18,13,0.419,1616.0,121.1,124.3,1,13,30,124.0,121.0,1616.0
115748,2024-11-01,30,0,0.0,0.0,119.3,,,,,,119.0,0.0
115748,2024-12-01,29,2,0.065,237.0,119.3,118.5,1,1,,119.0,119.0,237.0
128975,2025-01-01,31,0,0.0,0.0,122.5,,,,30,,123.0,0.0
945297,2025-08-01,31,0,0.0,0.0,92.4,,,,30,,92.0,0.0
115748,2025-01-01,31,0,0.0,0.0,116.5,,,,30,,117.0,0.0
115748,2025-05-01,31,0,0.0,0.0,105.9,,,,30,,106.0,0.0
128975,2025-04-01,30,0,0.0,0.0,102.9,,,,30,,103.0,0.0
945297,2025-05-01,12,19,0.613,1779.0,93.5,93.6,150,19,30,94.0,94.0,1779.0
945297,2025-06-01,30,0,0.0,0.0,92.0,,,,30,,92.0,0.0
945297,2025-02-01,2,26,0.929,2794.0,107.2,107.5,,,30,108.0,107.0,2794.0
115748,2025-07-01,27,4,0.129,441.0,106.9,110.2,41,4,30,110.0,107.0,441.0
128975,2025-07-01,31,0,0.0,0.0,93.3,,,,30,,93.0,0.0
267652,2024-10-01,0,31,1.0,2122.0,68.5,68.5,,,,69.0,69.0,2122.0
453094,2024-09-01,4,26,0.867,2708.0,104.2,104.2,128,2,,104.0,104.0,2708.0
453094,2025-03-01,10,21,0.677,2196.0,104.8,104.6,61,4,2,105.0,105.0,2196.0
267652,2024-12-01,6,25,0.806,1695.0,67.8,67.8,71,28,30,68.0,68.0,1695.0
453094,2025-01-01,21,10,0.323,1046.0,102.9,104.6,7,3,2,105.0,103.0,1046.0
453094,2025-06-01,10,20,0.667,2332.0,116.6,116.6,92,2,2,117.0,117.0,2332.0
453094,2024-10-01,3,28,0.903,2873.0,102.6,102.6,118,2,,103.0,103.0,2873.0
267652,2025-02-01,22,6,0.214,403.0,65.1,67.2,8,32,30,67.0,65.0,403.0
453094,2025-02-01,20,8,0.286,894.0,109.7,111.8,13,2,2,112.0,110.0,894.0
267652,2025-06-01,0,30,1.0,2177.0,72.6,72.6,112,21,30,73.0,73.0,2177.0
267652,2025-07-01,15,16,0.516,1175.0,72.5,73.4,74,15,30,73.0,73.0,1175.0
267652,2025-05-01,3,28,0.903,2014.0,71.8,71.9,111,19,30,72.0,72.0,2014.0
267652,2024-11-01,1,29,0.967,1976.0,68.1,68.1,,,,68.0,68.0,1976.0
267652,2024-09-01,3,27,0.9,1822.0,67.2,67.5,16,85,,68.0,67.0,1822.0
267652,2025-04-01,3,27,0.9,2028.0,75.0,75.1,,,30,75.0,75.0,2028.0
453094,2024-12-01,2,29,0.935,2917.0,100.5,100.6,126,2,2,101.0,101.0,2917.0
453094,2024-11-01,4,26,0.867,2627.0,100.9,101.0,65,2,,101.0,101.0,2627.0
453094,2025-05-01,2,29,0.935,3313.0,115.2,114.2,69,3,2,114.0,115.0,3313.0
453094,2025-04-01,2,28,0.933,3123.0,111.0,111.5,137,5,2,112.0,111.0,3123.0
453094,2025-08-01,8,23,0.742,2974.0,126.5,129.3,144,6,2,129.0,127.0,2974.0
267652,2025-01-01,0,31,1.0,1931.0,62.3,62.3,,,30,62.0,62.0,1931.0
267652,2025-03-01,0,31,1.0,2198.0,70.9,70.9,70,31,30,71.0,71.0,2198.0
453094,2025-07-01,14,17,0.548,1917.0,110.7,112.8,70,3,2,113.0,111.0,1917.0
267652,2025-08-01,31,0,0.0,0.0,74.7,,,,30,,75.0,0.0
819206,2025-03-01,28,3,0.097,111.0,40.9,37.0,22,3,30,37.0,41.0,111.0
819206,2024-11-01,30,0,0.0,0.0,51.6,,,,,,52.0,0.0
296717,2025-08-01,31,0,0.0,0.0,41.9,,,,30,,42.0,0.0
850712,2025-04-01,30,0,0.0,0.0,118.7,,,,30,,119.0,0.0
296717,2025-01-01,31,0,0.0,0.0,56.9,,,,30,,57.0,0.0
296717,2025-04-01,30,0,0.0,0.0,40.0,,,,30,,40.0,0.0
850712,2025-01-01,31,0,0.0,0.0,122.5,,,,30,,123.0,0.0
850712,2024-12-01,12,19,0.613,2449.0,133.4,128.9,,,,129.0,133.0,2449.0
296717,2025-03-01,31,0,0.0,0.0,45.8,,,,30,,46.0,0.0
296717,2024-12-01,29,2,0.065,117.0,57.6,58.5,1,1,,59.0,58.0,117.0
850712,2024-11-01,5,25,0.833,3129.0,124.7,125.2,1,30,,125.0,125.0,3129.0
850712,2025-05-01,31,0,0.0,0.0,126.9,,,,30,,127.0,0.0
850712,2024-09-01,15,15,0.5,2045.0,136.3,136.3,1,5,,136.0,136.0,2045.0
819206,2024-12-01,31,0,0.0,0.0,47.3,,,,,,47.0,0.0
296717,2025-06-01,18,12,0.4,453.0,38.0,37.8,1,12,30,38.0,38.0,453.0
850712,2025-06-01,30,0,0.0,0.0,124.3,,,,30,,124.0,0.0
296717,2025-05-01,31,0,0.0,0.0,38.7,,,,30,,39.0,0.0
819206,2025-04-01,24,6,0.2,248.0,42.9,41.3,1,6,30,41.0,43.0,248.0
850712,2025-08-01,31,0,0.0,0.0,125.4,,,,30,,125.0,0.0
819206,2025-05-01,21,10,0.323,435.0,42.6,43.5,95,33,30,44.0,43.0,435.0
819206,2025-02-01,28,0,0.0,0.0,33.4,,,,30,,33.0,0.0
850712,2024-10-01,0,31,1.0,4230.0,136.5,136.5,11,45,,137.0,137.0,4230.0
850712,2025-03-01,31,0,0.0,0.0,122.4,,,,30,,122.0,0.0
296717,2024-11-01,30,0,0.0,0.0,59.4,,,,,,59.0,0.0
819206,2025-06-01,4,26,0.867,1134.0,43.9,43.6,39,30,30,44.0,44.0,1134.0
850712,2025-02-01,28,0,0.0,0.0,107.6,,,,30,,108.0,0.0
296717,2025-02-01,28,0,0.0,0.0,52.4,,,,30,,52.0,0.0
819206,2025-01-01,31,0,0.0,0.0,41.4,,,,30,,41.0,0.0
850712,2025-07-01,31,0,0.0,0.0,123.6,,,,30,,124.0,0.0
819206,2025-08-01,22,9,0.29,430.0,46.4,47.8,1,24,30,48.0,46.0,430.0
819206,2024-10-01,31,0,0.0,0.0,51.4,,,,,,51.0,0.0
296717,2024-10-01,31,0,0.0,0.0,60.3,,,,,,60.0,0.0
296717,2024-09-01,30,0,0.0,0.0,60.6,,,,,,61.0,0.0
819206,2025-07-01,4,27,0.871,1218.0,45.3,45.1,,,30,45.0,45.0,1218.0
296717,2025-07-01,31,0,0.0,0.0,39.3,,,,30,,39.0,0.0
819206,2024-09-01,29,1,0.033,40.0,48.2,40.0,1,1,,40.0,48.0,40.0
530576,2025-08-01,29,2,0.065,222.0,110.9,111.0,1,2,30,111.0,111.0,222.0
530576,2025-04-01,26,4,0.133,452.0,111.3,113.0,28,1,30,113.0,111.0,452.0
530576,2025-07-01,16,15,0.484,1505.0,100.2,100.3,36,1,30,100.0,100.0,1505.0
530576,2024-11-01,14,16,0.533,1837.0,115.7,114.8,,,,115.0,116.0,1837.0
530576,2024-12-01,25,6,0.194,691.0,115.9,115.2,10,1,30,115.0,116.0,691.0
530576,2025-06-01,5,25,0.833,2857.0,114.2,114.3,1,24,30,114.0,114.0,2857.0
530576,2025-01-01,25,6,0.194,690.0,113.6,115.0,1,2,30,115.0,114.0,690.0
530576,2025-05-01,4,27,0.871,3023.0,111.7,112.0,48,14,30,112.0,112.0,3023.0
530576,2024-10-01,3,28,0.903,3210.0,114.4,114.6,1,24,,115.0,114.0,3210.0
530576,2025-03-01,29,2,0.065,220.0,110.7,110.0,16,1,30,110.0,111.0,220.0
