City,Region,Country,Date,listings_url,geojson_url
Menorca,Islas Baleares,Spain,2024-12-31,https://data.insideairbnb.com/spain/islas-baleares/menorca/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/spain/islas-baleares/menorca/2024-12-31/visualisations/neighbourhoods.geojson
Mexico City,Distrito Federal,Mexico,2025-06-25,https://data.insideairbnb.com/mexico/df/mexico-city/2025-06-25/data/listings.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2025-06-25/visualisations/neighbourhoods.geojson
Mexico City,Distrito Federal,Mexico,2025-03-19,https://data.insideairbnb.com/mexico/df/mexico-city/2025-03-19/data/listings.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2025-03-19/visualisations/neighbourhoods.geojson
Mexico City,Distrito Federal,Mexico,2024-12-27,https://data.insideairbnb.com/mexico/df/mexico-city/2024-12-27/data/listings.csv.gz,https://data.insideairbnb.com/mexico/df/mexico-city/2024-12-27/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-08-08,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-08-08/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-08-08/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-07-07,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-07-07/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-07-07/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-06-10,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-06-10/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-06-10/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-05-06,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-05-06/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-05-06/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-04-07,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-04-07/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-04-07/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-03-04,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-03-04/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-03-04/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-02-12,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-02-12/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-02-12/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2025-01-12,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-01-12/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2025-01-12/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2024-12-11,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2024-12-11/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2024-12-11/visualisations/neighbourhoods.geojson
Mid North Coast,New South Wales,Australia,2024-11-10,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2024-11-10/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2024-11-10/visualisations/neighbourhoods.geojson
Milan,Lombardy,Italy,2025-06-19,https://data.insideairbnb.com/italy/lombardy/milan/2025-06-19/data/listings.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2025-06-19/visualisations/neighbourhoods.geojson
Milan,Lombardy,Italy,2025-03-13,https://data.insideairbnb.com/italy/lombardy/milan/2025-03-13/data/listings.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2025-03-13/visualisations/neighbourhoods.geojson
Milan,Lombardy,Italy,2024-12-20,https://data.insideairbnb.com/italy/lombardy/milan/2024-12-20/data/listings.csv.gz,https://data.insideairbnb.com/italy/lombardy/milan/2024-12-20/visualisations/neighbourhoods.geojson
Montreal,Quebec,Canada,2025-06-15,https://data.insideairbnb.com/canada/qc/montreal/2025-06-15/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2025-06-15/visualisations/neighbourhoods.geojson
Montreal,Quebec,Canada,2025-03-06,https://data.insideairbnb.com/canada/qc/montreal/2025-03-06/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2025-03-06/visualisations/neighbourhoods.geojson
Montreal,Quebec,Canada,2024-12-14,https://data.insideairbnb.com/canada/qc/montreal/2024-12-14/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2024-12-14/visualisations/neighbourhoods.geojson
Mornington Peninsula,Victoria,Australia,2025-06-15,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-06-15/data/listings.csv.gz,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-06-15/visualisations/neighbourhoods.geojson
Mornington Peninsula,Victoria,Australia,2025-03-07,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-03-07/data/listings.csv.gz,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2025-03-07/visualisations/neighbourhoods.geojson
Mornington Peninsula,Victoria,Australia,2024-12-14,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2024-12-14/data/listings.csv.gz,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2024-12-14/visualisations/neighbourhoods.geojson
Munich,Bavaria,Germany,2025-09-27,https://data.insideairbnb.com/germany/bv/munich/2025-09-27/data/listings.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2025-09-27/visualisations/neighbourhoods.geojson
Munich,Bavaria,Germany,2025-06-25,https://data.insideairbnb.com/germany/bv/munich/2025-06-25/data/listings.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2025-06-25/visualisations/neighbourhoods.geojson
Munich,Bavaria,Germany,2025-03-19,https://data.insideairbnb.com/germany/bv/munich/2025-03-19/data/listings.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2025-03-19/visualisations/neighbourhoods.geojson
Munich,Bavaria,Germany,2024-12-27,https://data.insideairbnb.com/germany/bv/munich/2024-12-27/data/listings.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2024-12-27/visualisations/neighbourhoods.geojson
Naples,Campania,Italy,2025-06-19,https://data.insideairbnb.com/italy/campania/naples/2025-06-19/data/listings.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2025-06-19/visualisations/neighbourhoods.geojson
Naples,Campania,Italy,2025-03-13,https://data.insideairbnb.com/italy/campania/naples/2025-03-13/data/listings.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2025-03-13/visualisations/neighbourhoods.geojson
Naples,Campania,Italy,2024-12-20,https://data.insideairbnb.com/italy/campania/naples/2024-12-20/data/listings.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2024-12-20/visualisations/neighbourhoods.geojson
Nashville,Tennessee,United States,2025-09-23,https://data.insideairbnb.com/united-states/tn/nashville/2025-09-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/tn/nashville/2025-09-23/visualisations/neighbourhoods.geojson
Nashville,Tennessee,United States,2025-06-19,https://data.insideairbnb.com/united-states/tn/nashville/2025-06-19/data/listings.csv.gz,https://data.insideairbnb.com/united-states/tn/nashville/2025-06-19/visualisations/neighbourhoods.geojson
Nashville,Tennessee,United States,2025-03-15,https://data.insideairbnb.com/united-states/tn/nashville/2025-03-15/data/listings.csv.gz,https://data.insideairbnb.com/united-states/tn/nashville/2025-03-15/visualisations/neighbourhoods.geojson
Nashville,Tennessee,United States,2024-12-21,https://data.insideairbnb.com/united-states/tn/nashville/2024-12-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/tn/nashville/2024-12-21/visualisations/neighbourhoods.geojson
New Brunswick,New Brunswick,Canada,2025-06-25,https://data.insideairbnb.com/canada/nb/new-brunswick/2025-06-25/data/listings.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2025-06-25/visualisations/neighbourhoods.geojson
New Brunswick,New Brunswick,Canada,2025-03-23,https://data.insideairbnb.com/canada/nb/new-brunswick/2025-03-23/data/listings.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2025-03-23/visualisations/neighbourhoods.geojson
New Brunswick,New Brunswick,Canada,2024-12-29,https://data.insideairbnb.com/canada/nb/new-brunswick/2024-12-29/data/listings.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2024-12-29/visualisations/neighbourhoods.geojson
New Orleans,Louisiana,United States,2025-09-11,https://data.insideairbnb.com/united-states/la/new-orleans/2025-09-11/data/listings.csv.gz,https://data.insideairbnb.com/united-states/la/new-orleans/2025-09-11/visualisations/neighbourhoods.geojson
New Orleans,Louisiana,United States,2025-06-09,https://data.insideairbnb.com/united-states/la/new-orleans/2025-06-09/data/listings.csv.gz,https://data.insideairbnb.com/united-states/la/new-orleans/2025-06-09/visualisations/neighbourhoods.geojson
New Orleans,Louisiana,United States,2025-03-02,https://data.insideairbnb.com/united-states/la/new-orleans/2025-03-02/data/listings.csv.gz,https://data.insideairbnb.com/united-states/la/new-orleans/2025-03-02/visualisations/neighbourhoods.geojson
New Orleans,Louisiana,United States,2024-12-08,https://data.insideairbnb.com/united-states/la/new-orleans/2024-12-08/data/listings.csv.gz,https://data.insideairbnb.com/united-states/la/new-orleans/2024-12-08/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-10-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-10-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-10-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-09-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-09-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-09-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-08-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-08-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-08-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-07-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-07-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-07-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-06-17,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-06-17/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-06-17/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-05-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-05-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-05-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-04-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-04-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-04-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-03-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-03-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-03-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-02-01,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-02-01/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-02-01/visualisations/neighbourhoods.geojson
New York City,New York,United States,2025-01-03,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-01-03/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2025-01-03/visualisations/neighbourhoods.geojson
New York City,New York,United States,2024-12-04,https://data.insideairbnb.com/united-states/ny/new-york-city/2024-12-04/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2024-12-04/visualisations/neighbourhoods.geojson
New York City,New York,United States,2024-11-04,https://data.insideairbnb.com/united-states/ny/new-york-city/2024-11-04/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/new-york-city/2024-11-04/visualisations/neighbourhoods.geojson
Newark,New Jersey,United States,2025-06-28,https://data.insideairbnb.com/united-states/nj/newark/2025-06-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/nj/newark/2025-06-28/visualisations/neighbourhoods.geojson
Newark,New Jersey,United States,2025-03-28,https://data.insideairbnb.com/united-states/nj/newark/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/nj/newark/2025-03-28/visualisations/neighbourhoods.geojson
Newark,New Jersey,United States,2024-12-31,https://data.insideairbnb.com/united-states/nj/newark/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/united-states/nj/newark/2024-12-31/visualisations/neighbourhoods.geojson
Northern Rivers,New South Wales,Australia,2025-06-17,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-06-17/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-06-17/visualisations/neighbourhoods.geojson
Northern Rivers,New South Wales,Australia,2025-03-11,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-03-11/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/northern-rivers/2025-03-11/visualisations/neighbourhoods.geojson
Northern Rivers,New South Wales,Australia,2024-12-15,https://data.insideairbnb.com/australia/nsw/northern-rivers/2024-12-15/data/listings.csv.gz,https://data.insideairbnb.com/australia/nsw/northern-rivers/2024-12-15/visualisations/neighbourhoods.geojson
Oakland,California,United States,2025-06-21,https://data.insideairbnb.com/united-states/ca/oakland/2025-06-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/oakland/2025-06-21/visualisations/neighbourhoods.geojson
Oakland,California,United States,2025-03-16,https://data.insideairbnb.com/united-states/ca/oakland/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/oakland/2025-03-16/visualisations/neighbourhoods.geojson
Oakland,California,United States,2024-12-22,https://data.insideairbnb.com/united-states/ca/oakland/2024-12-22/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/oakland/2024-12-22/visualisations/neighbourhoods.geojson
Oslo,Oslo,Norway,2025-06-27,https://data.insideairbnb.com/norway/oslo/oslo/2025-06-27/data/listings.csv.gz,https://data.insideairbnb.com/norway/oslo/oslo/2025-06-27/visualisations/neighbourhoods.geojson
Oslo,Oslo,Norway,2025-03-26,https://data.insideairbnb.com/norway/oslo/oslo/2025-03-26/data/listings.csv.gz,https://data.insideairbnb.com/norway/oslo/oslo/2025-03-26/visualisations/neighbourhoods.geojson
Oslo,Oslo,Norway,2024-12-30,https://data.insideairbnb.com/norway/oslo/oslo/2024-12-30/data/listings.csv.gz,https://data.insideairbnb.com/norway/oslo/oslo/2024-12-30/visualisations/neighbourhoods.geojson
Ottawa,Ontario,Canada,2025-06-17,https://data.insideairbnb.com/canada/on/ottawa/2025-06-17/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2025-06-17/visualisations/neighbourhoods.geojson
Ottawa,Ontario,Canada,2025-03-11,https://data.insideairbnb.com/canada/on/ottawa/2025-03-11/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2025-03-11/visualisations/neighbourhoods.geojson
Ottawa,Ontario,Canada,2024-12-15,https://data.insideairbnb.com/canada/on/ottawa/2024-12-15/data/listings.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2024-12-15/visualisations/neighbourhoods.geojson
Pacific Grove,California,United States,2025-06-29,https://data.insideairbnb.com/united-states/ca/pacific-grove/2025-06-29/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/pacific-grove/2025-06-29/visualisations/neighbourhoods.geojson
Pacific Grove,California,United States,2025-03-28,https://data.insideairbnb.com/united-states/ca/pacific-grove/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/pacific-grove/2025-03-28/visualisations/neighbourhoods.geojson
Pacific Grove,California,United States,2024-12-31,https://data.insideairbnb.com/united-states/ca/pacific-grove/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ca/pacific-grove/2024-12-31/visualisations/neighbourhoods.geojson
Paris,Île-de-France,France,2025-09-12,https://data.insideairbnb.com/france/ile-de-france/paris/2025-09-12/data/listings.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2025-09-12/visualisations/neighbourhoods.geojson
Paris,Île-de-France,France,2025-06-06,https://data.insideairbnb.com/france/ile-de-france/paris/2025-06-06/data/listings.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2025-06-06/visualisations/neighbourhoods.geojson
Paris,Île-de-France,France,2025-03-03,https://data.insideairbnb.com/france/ile-de-france/paris/2025-03-03/data/listings.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2025-03-03/visualisations/neighbourhoods.geojson
Paris,Île-de-France,France,2024-12-06,https://data.insideairbnb.com/france/ile-de-france/paris/2024-12-06/data/listings.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2024-12-06/visualisations/neighbourhoods.geojson
Pays Basque,Pyrénées-Atlantiques,France,2025-06-15,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2025-06-15/data/listings.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2025-06-15/visualisations/neighbourhoods.geojson
Pays Basque,Pyrénées-Atlantiques,France,2025-03-08,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2025-03-08/data/listings.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2025-03-08/visualisations/neighbourhoods.geojson
Pays Basque,Pyrénées-Atlantiques,France,2024-12-15,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2024-12-15/data/listings.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2024-12-15/visualisations/neighbourhoods.geojson
Portland,Oregon,United States,2025-09-06,https://data.insideairbnb.com/united-states/or/portland/2025-09-06/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/portland/2025-09-06/visualisations/neighbourhoods.geojson
Portland,Oregon,United States,2025-06-17,https://data.insideairbnb.com/united-states/or/portland/2025-06-17/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/portland/2025-06-17/visualisations/neighbourhoods.geojson
Portland,Oregon,United States,2025-03-03,https://data.insideairbnb.com/united-states/or/portland/2025-03-03/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/portland/2025-03-03/visualisations/neighbourhoods.geojson
Portland,Oregon,United States,2024-12-06,https://data.insideairbnb.com/united-states/or/portland/2024-12-06/data/listings.csv.gz,https://data.insideairbnb.com/united-states/or/portland/2024-12-06/visualisations/neighbourhoods.geojson
Porto,Norte,Portugal,2025-09-21,https://data.insideairbnb.com/portugal/norte/porto/2025-09-21/data/listings.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2025-09-21/visualisations/neighbourhoods.geojson
Porto,Norte,Portugal,2025-06-15,https://data.insideairbnb.com/portugal/norte/porto/2025-06-15/data/listings.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2025-06-15/visualisations/neighbourhoods.geojson
Porto,Norte,Portugal,2025-03-08,https://data.insideairbnb.com/portugal/norte/porto/2025-03-08/data/listings.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2025-03-08/visualisations/neighbourhoods.geojson
Porto,Norte,Portugal,2024-12-14,https://data.insideairbnb.com/portugal/norte/porto/2024-12-14/data/listings.csv.gz,https://data.insideairbnb.com/portugal/norte/porto/2024-12-14/visualisations/neighbourhoods.geojson
Prague,Prague,Czech Republic,2025-06-20,https://data.insideairbnb.com/czech-republic/prague/prague/2025-06-20/data/listings.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2025-06-20/visualisations/neighbourhoods.geojson
Prague,Prague,Czech Republic,2025-03-16,https://data.insideairbnb.com/czech-republic/prague/prague/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2025-03-16/visualisations/neighbourhoods.geojson
Prague,Prague,Czech Republic,2024-12-22,https://data.insideairbnb.com/czech-republic/prague/prague/2024-12-22/data/listings.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2024-12-22/visualisations/neighbourhoods.geojson
Puglia,Puglia,Italy,2025-06-28,https://data.insideairbnb.com/italy/puglia/puglia/2025-06-28/data/listings.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2025-06-28/visualisations/neighbourhoods.geojson
Puglia,Puglia,Italy,2025-03-27,https://data.insideairbnb.com/italy/puglia/puglia/2025-03-27/data/listings.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2025-03-27/visualisations/neighbourhoods.geojson
Puglia,Puglia,Italy,2024-12-31,https://data.insideairbnb.com/italy/puglia/puglia/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/italy/puglia/puglia/2024-12-31/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-08-08,https://data.insideairbnb.com/canada/qc/quebec-city/2025-08-08/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-08-08/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-07-07,https://data.insideairbnb.com/canada/qc/quebec-city/2025-07-07/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-07-07/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-06-10,https://data.insideairbnb.com/canada/qc/quebec-city/2025-06-10/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-06-10/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-05-06,https://data.insideairbnb.com/canada/qc/quebec-city/2025-05-06/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-05-06/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-04-07,https://data.insideairbnb.com/canada/qc/quebec-city/2025-04-07/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-04-07/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-03-04,https://data.insideairbnb.com/canada/qc/quebec-city/2025-03-04/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-03-04/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-02-12,https://data.insideairbnb.com/canada/qc/quebec-city/2025-02-12/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-02-12/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2025-01-12,https://data.insideairbnb.com/canada/qc/quebec-city/2025-01-12/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2025-01-12/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2024-12-11,https://data.insideairbnb.com/canada/qc/quebec-city/2024-12-11/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2024-12-11/visualisations/neighbourhoods.geojson
Quebec City,Quebec,Canada,2024-11-09,https://data.insideairbnb.com/canada/qc/quebec-city/2024-11-09/data/listings.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2024-11-09/visualisations/neighbourhoods.geojson
Rhode Island,Rhode Island,United States,2025-06-28,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-06-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-06-28/visualisations/neighbourhoods.geojson
Rhode Island,Rhode Island,United States,2025-03-28,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-03-28/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-03-28/visualisations/neighbourhoods.geojson
Rhode Island,Rhode Island,United States,2024-12-31,https://data.insideairbnb.com/united-states/ri/rhode-island/2024-12-31/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ri/rhode-island/2024-12-31/visualisations/neighbourhoods.geojson
Riga,Riga,Latvia,2025-06-27,https://data.insideairbnb.com/latvia/riga/riga/2025-06-27/data/listings.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2025-06-27/visualisations/neighbourhoods.geojson
Riga,Riga,Latvia,2025-03-26,https://data.insideairbnb.com/latvia/riga/riga/2025-03-26/data/listings.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2025-03-26/visualisations/neighbourhoods.geojson
Riga,Riga,Latvia,2024-12-30,https://data.insideairbnb.com/latvia/riga/riga/2024-12-30/data/listings.csv.gz,https://data.insideairbnb.com/latvia/riga/riga/2024-12-30/visualisations/neighbourhoods.geojson
Rio de Janeiro,Rio de Janeiro,Brazil,2025-06-24,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-06-24/data/listings.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-06-24/visualisations/neighbourhoods.geojson
Rio de Janeiro,Rio de Janeiro,Brazil,2025-03-19,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-03-19/data/listings.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2025-03-19/visualisations/neighbourhoods.geojson
Rio de Janeiro,Rio de Janeiro,Brazil,2024-12-27,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2024-12-27/data/listings.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2024-12-27/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-07-25,https://data.insideairbnb.com/united-states/ny/rochester/2025-07-25/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-07-25/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-06-22,https://data.insideairbnb.com/united-states/ny/rochester/2025-06-22/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-06-22/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-05-21,https://data.insideairbnb.com/united-states/ny/rochester/2025-05-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-05-21/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-04-21,https://data.insideairbnb.com/united-states/ny/rochester/2025-04-21/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-04-21/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-03-16,https://data.insideairbnb.com/united-states/ny/rochester/2025-03-16/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-03-16/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-02-18,https://data.insideairbnb.com/united-states/ny/rochester/2025-02-18/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-02-18/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2025-01-27,https://data.insideairbnb.com/united-states/ny/rochester/2025-01-27/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-01-27/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2024-12-23,https://data.insideairbnb.com/united-states/ny/rochester/2024-12-23/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2024-12-23/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2024-11-25,https://data.insideairbnb.com/united-states/ny/rochester/2024-11-25/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2024-11-25/visualisations/neighbourhoods.geojson
Rochester,New York,United States,2024-10-22,https://data.insideairbnb.com/united-states/ny/rochester/2024-10-22/data/listings.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2024-10-22/visualisations/neighbourhoods.geojson
Rome,Lazio,Italy,2025-06-12,https://data.insideairbnb.com/italy/lazio/rome/2025-06-12/data/listings.csv.gz,https://data.insideairbnb.com/italy/lazio/rome/2025-06-12/visualisations/neighbourhoods.geojson
